timestamp,ship_grade,dock_position,destination,energyconsumption
7/18/2024 3:21,400000,mineral_1,4,238400
7/18/2024 5:42,400000,coal,11,798044.4444
7/18/2024 7:55,400000,coal,27,677242.2764
7/18/2024 10:13,200000,coal,11,399022.2222
7/18/2024 14:36,400000,coal,13,673600
7/18/2024 19:49,400000,coal,31,425925.2033
7/18/2024 22:58,400000,mineral_2,2,129600
7/19/2024 1:07,400000,mineral_1,18,136000
7/19/2024 3:21,200000,coal,31,212962.6016
7/19/2024 5:42,200000,mineral_1,3,98400
7/19/2024 7:55,150000,coal,11,299266.6667
7/19/2024 10:13,400000,coal,10,735822.2222
7/19/2024 14:36,400000,coal,31,425925.2033
7/19/2024 19:49,200000,mineral_1,20,109600
7/19/2024 22:58,200000,mineral_2,23,80800
7/20/2024 1:07,200000,mineral_1,21,130400
7/20/2024 3:21,400000,coal,30,488754.4715
7/20/2024 5:42,400000,mineral_2,16,353600
7/20/2024 7:55,200000,mineral_2,14,160800
7/20/2024 10:13,200000,coal,12,367911.1111
7/20/2024 14:36,200000,coal,14,305688.8889
7/20/2024 19:49,400000,mineral_2,16,353600
7/20/2024 22:58,400000,coal,11,798044.4444
7/21/2024 1:07,400000,coal,14,611377.7778
7/21/2024 3:21,200000,coal,15,274577.7778
7/21/2024 5:42,150000,coal,15,205933.3333
7/21/2024 7:55,200000,mineral_2,17,64800
7/21/2024 10:13,200000,mineral_1,20,109600
7/21/2024 14:36,400000,coal,28,614413.0081
7/21/2024 19:49,400000,coal,11,798044.4444
7/21/2024 22:58,200000,coal,16,243466.6667
7/22/2024 1:07,200000,mineral_1,4,119200
7/22/2024 3:21,400000,coal,12,735822.2222
7/22/2024 5:42,200000,coal,14,305688.8889
7/22/2024 7:55,200000,coal,16,243466.6667
7/22/2024 10:13,200000,mineral_2,16,176800
7/22/2024 14:36,200000,coal,14,305688.8889
7/22/2024 19:49,200000,mineral_2,14,160800
7/22/2024 22:58,200000,mineral_2,24,72800
7/23/2024 1:07,400000,mineral_2,16,353600
7/23/2024 3:21,200000,mineral_1,19,88800
7/23/2024 5:42,200000,coal,30,244377.2358
7/23/2024 7:55,200000,coal,13,336800
7/23/2024 10:13,400000,coal,13,673600
7/23/2024 14:36,200000,coal,13,336800
7/23/2024 19:49,400000,mineral_1,18,136000
7/23/2024 22:58,200000,coal,31,212962.6016
7/24/2024 1:07,400000,mineral_2,17,129600
7/24/2024 3:21,200000,coal,31,212962.6016
7/24/2024 5:42,150000,mineral_1,21,97800
7/24/2024 7:55,200000,coal,31,212962.6016
7/24/2024 10:13,200000,mineral_2,23,80800
7/24/2024 14:36,200000,coal,31,212962.6016
7/24/2024 19:49,400000,coal,11,798044.4444
7/24/2024 22:58,200000,coal,28,307206.5041
7/15/2024 1:07,150000,mineral_2,24,54600
7/15/2024 3:21,400000,mineral_2,17,129600
7/15/2024 5:42,400000,mineral_2,18,305600
7/15/2024 7:55,200000,mineral_2,15,168800
7/15/2024 10:13,400000,coal,15,549155.5556
7/15/2024 14:36,400000,mineral_2,15,337600
7/15/2024 19:49,200000,coal,31,212962.6016
7/15/2024 22:58,200000,coal,12,367911.1111
7/26/2024 1:07,400000,mineral_1,4,238400
7/26/2024 3:21,200000,coal,14,305688.8889
7/26/2024 5:42,400000,coal,13,673600
7/26/2024 7:55,400000,coal,31,425925.2033
7/26/2024 10:13,400000,mineral_2,24,145600
7/26/2024 14:36,200000,mineral_1,20,109600
7/26/2024 19:49,400000,coal,14,611377.7778
7/26/2024 22:58,200000,coal,10,367911.1111
7/27/2024 1:07,400000,coal,29,551583.7398
7/27/2024 3:21,200000,coal,28,307206.5041
7/27/2024 5:42,200000,coal,31,212962.6016
7/27/2024 7:55,200000,mineral_1,18,68000
7/27/2024 10:13,400000,coal,15,549155.5556
7/27/2024 14:36,400000,coal,13,673600
7/27/2024 19:49,400000,coal,31,425925.2033
7/27/2024 22:58,400000,coal,11,798044.4444
7/28/2024 1:07,400000,mineral_2,17,129600
7/28/2024 3:21,400000,mineral_1,4,238400
7/28/2024 5:42,400000,coal,29,551583.7398
7/28/2024 7:55,150000,coal,16,182600
7/28/2024 10:13,400000,coal,31,425925.2033
7/28/2024 14:36,200000,coal,16,243466.6667
7/28/2024 19:49,200000,coal,30,244377.2358
7/28/2024 22:58,200000,mineral_2,15,168800
7/29/2024 1:07,400000,mineral_1,18,136000
7/29/2024 3:21,200000,coal,13,336800
7/29/2024 5:42,200000,coal,14,305688.8889
7/29/2024 7:55,150000,coal,11,299266.6667
7/29/2024 10:13,200000,coal,10,367911.1111
7/29/2024 14:36,400000,coal,10,735822.2222
7/29/2024 19:49,200000,mineral_1,3,98400
7/29/2024 22:58,200000,coal,27,338621.1382
7/30/2024 1:07,200000,coal,28,307206.5041
7/30/2024 3:21,200000,mineral_2,2,64800
7/30/2024 5:42,150000,coal,13,252600
7/30/2024 7:55,200000,coal,11,399022.2222
7/30/2024 10:13,200000,coal,29,275791.8699
7/30/2024 14:36,400000,coal,10,735822.2222
7/30/2024 19:49,200000,coal,13,336800
7/30/2024 22:58,200000,coal,31,212962.6016
7/31/2024 1:07,400000,coal,27,677242.2764
7/31/2024 3:21,200000,coal,29,275791.8699
7/31/2024 5:42,200000,coal,12,367911.1111
7/31/2024 7:55,200000,coal,28,307206.5041
7/31/2024 10:13,400000,mineral_1,19,177600
7/31/2024 14:36,200000,coal,13,336800
7/31/2024 19:49,200000,coal,13,336800
7/31/2024 22:58,200000,coal,11,399022.2222
8/1/2024 1:07,200000,mineral_2,24,72800
8/1/2024 3:21,400000,coal,15,549155.5556
8/1/2024 5:42,200000,coal,31,212962.6016
8/1/2024 7:55,400000,mineral_2,2,129600
8/1/2024 10:13,400000,mineral_1,4,238400
8/1/2024 14:36,400000,coal,27,677242.2764
8/1/2024 19:49,150000,mineral_2,23,60600
8/1/2024 22:58,400000,coal,28,614413.0081
8/2/2024 1:07,200000,coal,28,307206.5041
8/2/2024 3:21,200000,coal,14,305688.8889
8/2/2024 5:42,150000,coal,11,299266.6667
8/2/2024 7:55,200000,coal,27,338621.1382
8/2/2024 10:13,400000,mineral_1,2,155200
8/2/2024 14:36,400000,coal,27,677242.2764
8/2/2024 19:49,400000,mineral_2,2,129600
8/2/2024 22:58,200000,coal,31,212962.6016
8/3/2024 1:07,400000,mineral_2,23,161600
8/3/2024 3:21,400000,coal,30,488754.4715
8/3/2024 5:42,400000,coal,12,735822.2222
8/3/2024 7:55,150000,coal,30,183282.9268
8/3/2024 10:13,400000,coal,28,614413.0081
8/3/2024 14:36,150000,coal,16,182600
8/3/2024 19:49,200000,coal,27,338621.1382
8/3/2024 22:58,200000,mineral_1,3,98400
8/4/2024 1:07,400000,coal,15,549155.5556
8/4/2024 3:21,400000,coal,13,673600
8/4/2024 5:42,400000,mineral_1,18,136000
8/4/2024 7:55,400000,coal,29,551583.7398
8/4/2024 10:13,400000,mineral_2,14,321600
8/4/2024 14:36,200000,coal,15,274577.7778
8/4/2024 19:49,150000,coal,10,275933.3333
8/4/2024 22:58,150000,coal,13,252600
8/5/2024 1:07,400000,coal,12,735822.2222
8/5/2024 3:21,400000,coal,16,486933.3333
8/5/2024 5:42,400000,coal,31,425925.2033
8/5/2024 7:55,400000,coal,29,551583.7398
8/5/2024 10:13,400000,coal,27,677242.2764
8/5/2024 14:36,400000,coal,30,488754.4715
8/5/2024 19:49,200000,mineral_1,21,130400
8/5/2024 22:58,400000,coal,14,611377.7778
8/6/2024 1:07,150000,coal,29,206843.9024
8/6/2024 3:21,200000,mineral_1,18,68000
8/6/2024 5:42,200000,coal,14,305688.8889
8/6/2024 7:55,200000,mineral_1,18,68000
8/6/2024 10:13,150000,mineral_2,14,120600
8/6/2024 14:36,200000,coal,31,212962.6016
8/6/2024 19:49,150000,coal,12,275933.3333
8/6/2024 22:58,400000,coal,12,735822.2222
8/7/2024 1:07,150000,coal,31,159721.9512
8/7/2024 3:21,200000,mineral_2,18,152800
8/7/2024 5:42,150000,coal,11,299266.6667
8/7/2024 7:55,400000,mineral_2,23,161600
8/7/2024 10:13,400000,coal,28,614413.0081
8/7/2024 14:36,400000,coal,11,798044.4444
8/7/2024 19:49,400000,coal,31,425925.2033
8/7/2024 22:58,400000,coal,11,798044.4444
8/8/2024 1:07,200000,coal,16,243466.6667
8/8/2024 3:21,400000,mineral_2,14,321600
8/8/2024 5:42,200000,mineral_1,19,88800
8/8/2024 7:55,400000,coal,11,798044.4444
8/8/2024 10:13,400000,coal,31,425925.2033
8/8/2024 14:36,200000,coal,11,399022.2222
8/8/2024 19:49,200000,mineral_1,19,88800
8/8/2024 22:58,400000,coal,15,549155.5556
8/9/2024 1:07,400000,mineral_1,3,196800
8/9/2024 3:21,400000,coal,11,798044.4444
8/9/2024 5:42,400000,mineral_2,15,337600
8/9/2024 7:55,150000,coal,13,252600
8/9/2024 10:13,200000,coal,12,367911.1111
8/9/2024 14:36,400000,coal,13,673600
8/9/2024 19:49,400000,coal,11,798044.4444
8/9/2024 22:58,400000,coal,29,551583.7398
8/10/2024 1:07,200000,mineral_2,16,176800
8/10/2024 3:21,400000,coal,16,486933.3333
8/10/2024 5:42,400000,coal,15,549155.5556
8/10/2024 7:55,200000,mineral_2,18,152800
8/10/2024 10:13,400000,coal,15,549155.5556
8/10/2024 14:36,400000,coal,30,488754.4715
8/10/2024 19:49,200000,coal,12,367911.1111
8/10/2024 22:58,150000,coal,11,299266.6667
8/11/2024 1:07,200000,mineral_1,2,77600
8/11/2024 3:21,150000,coal,11,299266.6667
8/11/2024 5:42,200000,coal,31,212962.6016
8/11/2024 7:55,200000,coal,16,243466.6667
8/11/2024 10:13,400000,mineral_1,3,196800
8/11/2024 14:36,200000,coal,10,367911.1111
8/11/2024 19:49,400000,coal,15,549155.5556
8/11/2024 22:58,200000,mineral_2,17,64800
8/12/2024 1:07,400000,mineral_1,19,177600
8/12/2024 3:21,200000,mineral_2,24,72800
8/12/2024 5:42,200000,mineral_1,21,130400
8/12/2024 7:55,200000,coal,14,305688.8889
8/12/2024 10:13,400000,coal,15,549155.5556
8/12/2024 14:36,150000,coal,28,230404.878
8/12/2024 19:49,400000,coal,11,798044.4444
8/12/2024 22:58,400000,mineral_1,19,177600
8/13/2024 1:07,150000,mineral_1,3,73800
8/13/2024 3:21,400000,coal,16,486933.3333
8/13/2024 5:42,400000,coal,31,425925.2033
8/13/2024 7:55,200000,mineral_1,4,119200
8/13/2024 10:13,200000,coal,30,244377.2358
8/13/2024 14:36,150000,mineral_1,19,66600
8/13/2024 19:49,200000,coal,31,212962.6016
8/13/2024 22:58,400000,coal,13,673600
8/14/2024 1:07,400000,coal,29,551583.7398
8/14/2024 3:21,400000,mineral_1,4,238400
8/14/2024 5:42,400000,mineral_1,21,260800
8/14/2024 7:55,400000,coal,13,673600
8/14/2024 10:13,200000,coal,11,399022.2222
8/14/2024 14:36,200000,coal,12,367911.1111
8/14/2024 19:49,400000,coal,10,735822.2222
8/14/2024 22:58,400000,coal,14,611377.7778
8/15/2024 1:07,400000,mineral_2,2,129600
8/15/2024 3:21,200000,mineral_2,14,160800
8/15/2024 5:42,200000,coal,30,244377.2358
8/15/2024 7:55,200000,mineral_1,18,68000
8/15/2024 10:13,200000,coal,28,307206.5041
8/15/2024 14:36,400000,coal,15,549155.5556
8/15/2024 19:49,200000,coal,28,307206.5041
8/15/2024 22:58,400000,mineral_2,24,145600
8/16/2024 1:07,400000,coal,29,551583.7398
8/16/2024 3:21,400000,coal,16,486933.3333
8/16/2024 5:42,200000,coal,14,305688.8889
8/16/2024 7:55,400000,mineral_1,21,260800
8/16/2024 10:13,200000,mineral_1,19,88800
8/16/2024 14:36,150000,mineral_1,18,51000
8/16/2024 19:49,200000,coal,29,275791.8699
8/16/2024 22:58,200000,coal,28,307206.5041
8/17/2024 1:07,200000,mineral_2,15,168800
8/17/2024 3:21,400000,coal,14,611377.7778
8/17/2024 5:42,400000,coal,15,549155.5556
8/17/2024 7:55,400000,coal,14,611377.7778
8/17/2024 10:13,400000,coal,29,551583.7398
8/17/2024 14:36,400000,mineral_1,21,260800
8/17/2024 19:49,200000,mineral_1,2,77600
8/17/2024 22:58,150000,coal,14,229266.6667
8/18/2024 1:07,200000,coal,29,275791.8699
8/18/2024 3:21,150000,coal,28,230404.878
8/18/2024 5:42,150000,mineral_1,2,58200
8/18/2024 7:55,150000,mineral_1,19,66600
8/18/2024 10:13,400000,coal,13,673600
8/18/2024 14:36,400000,mineral_2,14,321600
8/18/2024 19:49,200000,coal,30,244377.2358
8/18/2024 22:58,400000,coal,11,798044.4444
8/19/2024 1:07,400000,mineral_1,4,238400
8/19/2024 3:21,200000,coal,14,305688.8889
8/19/2024 5:42,200000,coal,13,336800
8/19/2024 7:55,400000,coal,28,614413.0081
8/19/2024 10:13,200000,coal,31,212962.6016
8/19/2024 14:36,200000,coal,11,399022.2222
8/19/2024 19:49,400000,coal,15,549155.5556
8/19/2024 22:58,400000,coal,16,486933.3333
8/20/2024 1:07,400000,mineral_1,4,238400
8/20/2024 3:21,400000,coal,13,673600
8/20/2024 5:42,400000,coal,28,614413.0081
8/20/2024 7:55,400000,coal,10,735822.2222
8/20/2024 10:13,400000,coal,11,798044.4444
8/20/2024 14:36,200000,coal,16,243466.6667
8/20/2024 19:49,400000,coal,13,673600
8/20/2024 22:58,400000,mineral_1,20,219200
8/21/2024 1:07,200000,coal,10,367911.1111
8/21/2024 3:21,400000,coal,16,486933.3333
8/21/2024 5:42,200000,coal,10,367911.1111
8/21/2024 7:55,400000,coal,12,735822.2222
8/21/2024 10:13,200000,coal,27,338621.1382
8/21/2024 14:36,200000,coal,28,307206.5041
8/21/2024 19:49,400000,coal,15,549155.5556
8/21/2024 22:58,400000,coal,16,486933.3333
8/22/2024 1:07,150000,mineral_1,4,89400
8/22/2024 3:21,200000,coal,30,244377.2358
8/22/2024 5:42,400000,coal,30,488754.4715
8/22/2024 7:55,200000,coal,10,367911.1111
8/22/2024 10:13,150000,coal,16,182600
8/22/2024 14:36,400000,coal,30,488754.4715
8/22/2024 19:49,200000,mineral_1,3,98400
8/22/2024 22:58,200000,mineral_2,14,160800
8/23/2024 1:07,400000,coal,29,551583.7398
8/23/2024 3:21,200000,coal,11,399022.2222
8/23/2024 5:42,150000,coal,29,206843.9024
8/23/2024 7:55,200000,coal,12,367911.1111
8/23/2024 10:13,200000,coal,29,275791.8699
8/23/2024 14:36,200000,coal,14,305688.8889
8/23/2024 19:49,400000,coal,14,611377.7778
8/23/2024 22:58,400000,coal,16,486933.3333
8/24/2024 1:07,200000,mineral_1,2,77600
8/24/2024 3:21,200000,coal,10,367911.1111
8/24/2024 5:42,400000,mineral_2,17,129600
8/24/2024 7:55,400000,coal,14,611377.7778
8/24/2024 10:13,200000,coal,31,212962.6016
8/24/2024 14:36,400000,coal,15,549155.5556
8/24/2024 19:49,400000,mineral_1,21,260800
8/24/2024 22:58,400000,coal,15,549155.5556
8/15/2024 1:07,400000,coal,13,673600
8/15/2024 3:21,200000,mineral_2,16,176800
8/15/2024 5:42,200000,coal,11,399022.2222
8/15/2024 7:55,200000,mineral_2,23,80800
8/15/2024 10:13,200000,coal,11,399022.2222
8/15/2024 14:36,200000,mineral_2,17,64800
8/15/2024 19:49,400000,mineral_2,18,305600
8/15/2024 22:58,200000,coal,29,275791.8699
8/26/2024 1:07,400000,mineral_1,3,196800
8/26/2024 3:21,400000,coal,12,735822.2222
8/26/2024 5:42,400000,coal,29,551583.7398
8/26/2024 7:55,400000,coal,10,735822.2222
8/26/2024 10:13,200000,coal,10,367911.1111
8/26/2024 14:36,150000,coal,13,252600
8/26/2024 19:49,200000,coal,27,338621.1382
8/26/2024 22:58,200000,coal,27,338621.1382
8/27/2024 1:07,400000,coal,15,549155.5556
8/27/2024 3:21,400000,coal,28,614413.0081
8/27/2024 5:42,400000,coal,27,677242.2764
8/27/2024 7:55,400000,mineral_1,4,238400
8/27/2024 10:13,200000,coal,27,338621.1382
8/27/2024 14:36,400000,coal,29,551583.7398
8/27/2024 19:49,200000,coal,12,367911.1111
8/27/2024 22:58,200000,coal,10,367911.1111
8/28/2024 1:07,200000,coal,31,212962.6016
8/28/2024 3:21,400000,coal,10,735822.2222
8/28/2024 5:42,150000,coal,12,275933.3333
8/28/2024 7:55,200000,coal,11,399022.2222
8/28/2024 10:13,150000,mineral_1,4,89400
8/28/2024 14:36,400000,coal,10,735822.2222
8/28/2024 19:49,200000,coal,11,399022.2222
8/28/2024 22:58,400000,coal,13,673600
8/29/2024 1:07,400000,mineral_2,24,145600
8/29/2024 3:21,400000,coal,11,798044.4444
8/29/2024 5:42,200000,mineral_2,23,80800
8/29/2024 7:55,150000,coal,28,230404.878
8/29/2024 10:13,200000,mineral_1,2,77600
8/29/2024 14:36,200000,coal,29,275791.8699
8/29/2024 19:49,200000,coal,15,274577.7778
8/29/2024 22:58,400000,coal,12,735822.2222
8/30/2024 1:07,400000,mineral_2,24,145600
8/30/2024 3:21,400000,coal,29,551583.7398
8/30/2024 5:42,200000,mineral_1,2,77600
8/30/2024 7:55,400000,mineral_2,14,321600
8/30/2024 10:13,150000,coal,30,183282.9268
8/30/2024 14:36,200000,mineral_2,2,64800
8/30/2024 19:49,200000,coal,11,399022.2222
8/30/2024 22:58,200000,mineral_2,15,168800
8/31/2024 1:07,200000,coal,31,212962.6016
8/31/2024 3:21,200000,coal,29,275791.8699
8/31/2024 5:42,200000,coal,11,399022.2222
8/31/2024 7:55,200000,coal,16,243466.6667
8/31/2024 10:13,400000,mineral_2,16,353600
8/31/2024 14:36,150000,mineral_1,2,58200
8/31/2024 19:49,200000,coal,30,244377.2358
8/31/2024 22:58,400000,coal,30,488754.4715
9/1/2024 1:07,170000,coal,21,127613.3333
9/1/2024 3:21,200000,coal,17,212355.5556
9/1/2024 5:42,120000,mineral_2,8,67680
9/1/2024 7:55,170000,coal,27,287827.9675
9/1/2024 10:13,120000,mineral_2,6,58080
9/1/2024 14:36,200000,mineral_2,6,96800
9/1/2024 19:49,170000,coal,5,180502.2222
9/1/2024 22:58,170000,mineral_1,9,168251.4286
9/2/2024 1:07,200000,mineral_2,7,104800
9/2/2024 3:21,120000,coal,18,108746.6667
9/2/2024 5:42,120000,mineral_1,24,115680
9/2/2024 7:55,170000,coal,6,206946.6667
9/2/2024 10:13,200000,mineral_1,23,172000
9/2/2024 14:36,200000,mineral_1,13,172000
9/2/2024 19:49,170000,coal,19,127613.3333
9/2/2024 22:58,170000,mineral_1,10,172622.8571
9/3/2024 1:07,200000,mineral_2,8,112800
9/3/2024 3:21,200000,mineral_2,6,96800
9/3/2024 5:42,170000,coal,20,101168.8889
9/3/2024 7:55,170000,mineral_1,21,110840
9/3/2024 10:13,200000,mineral_2,21,128800
9/3/2024 14:36,170000,coal,28,261125.5285
9/3/2024 19:49,170000,mineral_1,10,172622.8571
9/3/2024 22:58,120000,coal,15,164746.6667
9/4/2024 1:07,170000,mineral_2,7,89080
9/4/2024 3:21,200000,mineral_1,23,172000
9/4/2024 5:42,170000,coal,21,127613.3333
9/4/2024 7:55,120000,mineral_2,7,62880
9/4/2024 10:13,170000,mineral_2,9,102680
9/4/2024 14:36,170000,coal,29,234423.0894
9/4/2024 19:49,200000,mineral_1,21,130400
9/4/2024 22:58,170000,mineral_1,22,128520
9/5/2024 1:07,170000,coal,23,180502.2222
9/5/2024 3:21,120000,coal,25,164746.6667
9/5/2024 5:42,170000,mineral_2,9,102680
9/5/2024 7:55,120000,mineral_1,23,103200
9/5/2024 10:13,200000,mineral_1,13,172000
9/5/2024 14:36,200000,mineral_1,10,203085.7143
9/5/2024 19:49,120000,coal,18,108746.6667
9/5/2024 22:58,200000,mineral_1,12,192800
9/6/2024 1:07,170000,coal,2,101168.8889
9/6/2024 3:21,120000,mineral_2,21,77280
9/6/2024 5:42,120000,mineral_2,7,62880
9/6/2024 7:55,170000,mineral_1,13,146200
9/6/2024 10:13,120000,mineral_1,10,121851.4286
9/6/2024 14:36,200000,mineral_2,7,104800
9/6/2024 19:49,200000,coal,5,212355.5556
9/6/2024 22:58,120000,coal,4,108746.6667
9/7/2024 1:07,170000,mineral_1,14,128520
9/7/2024 3:21,170000,coal,19,127613.3333
9/7/2024 5:42,170000,mineral_2,8,95880
9/7/2024 7:55,120000,mineral_1,9,118765.7143
9/7/2024 10:13,200000,mineral_1,21,130400
9/7/2024 14:36,170000,coal,14,259835.5556
9/7/2024 19:49,170000,mineral_1,9,168251.4286
9/7/2024 22:58,120000,coal,23,127413.3333
9/8/2024 1:07,170000,coal,21,127613.3333
9/8/2024 3:21,170000,mineral_1,13,146200
9/8/2024 5:42,120000,mineral_2,21,77280
9/8/2024 7:55,120000,coal,28,184323.9024
9/8/2024 10:13,170000,mineral_2,9,102680
9/8/2024 14:36,120000,mineral_2,21,77280
9/8/2024 19:49,170000,mineral_2,21,109480
9/8/2024 22:58,170000,coal,20,101168.8889
9/9/2024 1:07,200000,mineral_2,21,128800
9/9/2024 3:21,170000,mineral_2,6,82280
9/9/2024 5:42,200000,mineral_2,6,96800
9/9/2024 7:55,170000,mineral_1,11,181560
9/9/2024 10:13,200000,coal,12,367911.1111
9/9/2024 14:36,170000,mineral_2,22,75480
9/9/2024 19:49,120000,coal,16,146080
9/9/2024 22:58,120000,coal,3,90080
9/10/2024 1:07,120000,mineral_1,10,121851.4286
9/10/2024 3:21,170000,coal,25,233391.1111
9/10/2024 5:42,120000,mineral_2,9,72480
9/10/2024 7:55,170000,coal,25,233391.1111
9/10/2024 10:13,200000,coal,27,338621.1382
9/10/2024 14:36,170000,coal,27,287827.9675
9/10/2024 19:49,200000,mineral_2,22,88800
9/10/2024 22:58,170000,mineral_1,9,168251.4286
9/11/2024 1:07,200000,coal,16,243466.6667
9/11/2024 3:21,120000,coal,28,184323.9024
9/11/2024 5:42,120000,mineral_2,7,62880
9/11/2024 7:55,170000,coal,2,101168.8889
9/11/2024 10:13,170000,mineral_2,22,75480
9/11/2024 14:36,170000,mineral_2,22,75480
9/11/2024 19:49,200000,coal,15,274577.7778
9/11/2024 22:58,120000,mineral_2,22,53280
9/12/2024 1:07,170000,mineral_2,21,109480
9/12/2024 3:21,170000,mineral_2,21,109480
9/12/2024 5:42,170000,coal,27,287827.9675
9/12/2024 7:55,120000,mineral_1,9,118765.7143
9/12/2024 10:13,200000,mineral_1,11,213600
9/12/2024 14:36,170000,mineral_1,12,163880
9/12/2024 19:49,200000,mineral_1,12,192800
9/12/2024 22:58,120000,mineral_1,9,118765.7143
9/13/2024 1:07,170000,mineral_1,24,163880
9/13/2024 3:21,200000,coal,22,181244.4444
9/13/2024 5:42,200000,coal,27,338621.1382
9/13/2024 7:55,170000,mineral_1,11,181560
9/13/2024 10:13,120000,mineral_2,9,72480
9/13/2024 14:36,200000,mineral_1,9,197942.8571
9/13/2024 19:49,120000,mineral_1,24,115680
9/13/2024 22:58,200000,mineral_2,9,120800
9/14/2024 1:07,120000,coal,22,108746.6667
9/14/2024 3:21,120000,coal,16,146080
9/14/2024 5:42,170000,mineral_2,22,75480
9/14/2024 7:55,200000,coal,28,307206.5041
9/14/2024 10:13,120000,mineral_1,9,118765.7143
9/14/2024 14:36,170000,mineral_1,11,181560
9/14/2024 19:49,170000,mineral_1,23,146200
9/14/2024 22:58,120000,mineral_2,22,53280
9/15/2024 1:07,170000,mineral_1,21,110840
9/15/2024 3:21,200000,coal,25,274577.7778
9/15/2024 5:42,170000,coal,31,181018.2114
9/15/2024 7:55,200000,mineral_2,8,112800
9/15/2024 10:13,200000,coal,5,212355.5556
9/15/2024 14:36,120000,coal,5,127413.3333
9/15/2024 19:49,120000,coal,28,184323.9024
9/15/2024 22:58,120000,coal,4,108746.6667
9/16/2024 1:07,120000,coal,5,127413.3333
9/16/2024 3:21,170000,mineral_2,22,75480
9/16/2024 5:42,200000,mineral_2,6,96800
9/16/2024 7:55,200000,coal,31,212962.6016
9/16/2024 10:13,170000,coal,14,259835.5556
9/16/2024 14:36,170000,mineral_1,21,110840
9/16/2024 19:49,120000,coal,23,127413.3333
9/16/2024 22:58,170000,coal,20,101168.8889
9/17/2024 1:07,200000,coal,19,150133.3333
9/17/2024 3:21,170000,mineral_2,6,82280
9/17/2024 5:42,170000,coal,24,206946.6667
9/17/2024 7:55,120000,mineral_1,14,90720
9/17/2024 10:13,200000,mineral_1,10,203085.7143
9/17/2024 14:36,170000,coal,14,259835.5556
